Serial No.,Timestamp,Temperature (°C),Humidity (%),CO2 (PPM),PM 1 (µg/m³),PM 2.5 (µg/m³),PM 10 (µg/m³)
2967,2026-04-16 16:52:12,26.2,51.0,,,,
2968,2026-04-16 16:52:17,26.2,51.0,,,,
2969,2026-04-16 16:52:22,26.2,51.0,,,,
2970,2026-04-16 16:52:27,26.2,51.0,,,,
2971,2026-04-16 16:52:32,26.2,51.0,,,,
2972,2026-04-16 16:52:37,26.2,51.0,,,,
2973,2026-04-16 16:52:42,26.2,51.0,,,,
2974,2026-04-16 16:52:47,26.2,51.0,,,,
2975,2026-04-16 16:52:52,26.2,51.0,,,,
2976,2026-04-16 16:52:57,26.2,51.0,,,,
2977,2026-04-16 16:53:02,26.2,51.0,,,,
2978,2026-04-16 16:53:07,26.2,51.0,,,,
2979,2026-04-16 16:53:12,26.2,51.0,,,,
2980,2026-04-16 16:53:17,26.2,51.0,,,,
2981,2026-04-16 16:53:22,26.2,51.0,,,,
2982,2026-04-16 16:53:27,26.2,51.0,,,,
2983,2026-04-16 16:53:32,26.2,51.0,,,,
2984,2026-04-16 16:53:37,26.2,51.0,,,,
2985,2026-04-16 16:53:42,26.2,51.0,,,,
2986,2026-04-16 16:53:47,26.2,51.0,,,,
2987,2026-04-16 16:53:52,26.2,51.0,,,,
2988,2026-04-16 16:53:57,26.2,51.0,,,,
2989,2026-04-16 16:54:02,26.2,51.0,,,,
2990,2026-04-16 16:54:07,26.2,51.0,,,,
2991,2026-04-16 16:54:12,26.2,51.0,,,,
2992,2026-04-16 16:54:17,26.2,51.0,,,,
2993,2026-04-16 16:54:22,26.2,51.0,,,,
2994,2026-04-16 16:54:27,26.2,51.0,,,,
2995,2026-04-16 16:54:32,26.2,51.0,,,,
2996,2026-04-16 16:54:37,26.2,51.0,,,,
2997,2026-04-16 16:54:42,26.2,51.0,,,,
2998,2026-04-16 16:54:47,26.2,51.0,,,,
2999,2026-04-16 16:54:52,26.2,51.0,,,,
3000,2026-04-16 16:54:57,26.2,51.0,,,,
3001,2026-04-16 16:55:02,26.2,51.0,,,,
3002,2026-04-16 16:55:07,26.2,51.0,,,,
3003,2026-04-16 16:55:12,26.2,51.0,,,,
3004,2026-04-16 16:55:17,26.2,51.0,,,,
3005,2026-04-16 16:55:22,26.2,51.0,,,,
3006,2026-04-16 16:55:27,26.2,51.0,,,,
3007,2026-04-16 16:55:32,26.2,51.0,,,,
3008,2026-04-16 16:55:37,26.2,51.0,,,,
3009,2026-04-16 16:55:42,26.2,51.0,,,,
3010,2026-04-16 16:55:47,26.2,51.0,,,,
3011,2026-04-16 16:55:52,26.2,51.0,,,,
3012,2026-04-16 16:55:57,26.2,51.0,,,,
3013,2026-04-16 16:56:02,26.2,51.0,,,,
3014,2026-04-16 16:56:07,26.2,51.0,,,,
3015,2026-04-16 16:56:12,26.2,51.0,,,,
3016,2026-04-16 16:56:17,26.2,51.0,,,,
3017,2026-04-16 16:56:22,26.2,51.0,,,,
3018,2026-04-16 16:56:27,26.2,51.0,,,,
3019,2026-04-16 16:56:32,26.2,51.0,,,,
3020,2026-04-16 16:56:37,26.2,51.0,,,,
3021,2026-04-16 16:56:42,26.2,51.0,,,,
3022,2026-04-16 16:56:47,26.2,51.0,,,,
3023,2026-04-16 16:56:52,26.2,51.0,,,,
3024,2026-04-16 16:56:57,26.2,51.0,,,,
3025,2026-04-16 16:57:02,26.2,51.0,,,,
3026,2026-04-16 16:57:07,26.2,51.0,,,,
3027,2026-04-16 16:57:12,26.2,51.0,,,,
3028,2026-04-16 16:57:17,26.2,51.0,,,,
3029,2026-04-16 16:57:22,26.2,51.0,,,,
3030,2026-04-16 16:57:27,26.2,51.0,,,,
3031,2026-04-16 16:57:32,26.2,51.0,,,,
3032,2026-04-16 16:57:37,26.2,51.0,,,,
3033,2026-04-16 16:57:42,26.2,51.0,,,,
3034,2026-04-16 16:57:47,26.2,51.0,,,,
3035,2026-04-16 16:57:52,26.2,51.0,,,,
3036,2026-04-16 16:57:57,26.2,51.0,,,,
3037,2026-04-16 16:58:02,26.2,52.0,,,,
3038,2026-04-16 16:58:07,26.2,52.0,,,,
3039,2026-04-16 16:58:12,26.2,52.0,,,,
3040,2026-04-16 16:58:17,26.2,52.0,,,,
3041,2026-04-16 16:58:22,26.2,51.0,,,,
3042,2026-04-16 16:58:27,26.2,51.0,,,,
3043,2026-04-16 16:58:32,26.2,51.0,,,,
3044,2026-04-16 16:58:37,26.2,51.0,,,,
3045,2026-04-16 16:58:42,26.2,51.0,,,,
3046,2026-04-16 16:58:47,26.2,51.0,,,,
3047,2026-04-16 16:58:52,26.2,51.0,,,,
3048,2026-04-16 16:58:57,26.2,51.0,,,,
3049,2026-04-16 16:59:02,26.2,51.0,,,,
3050,2026-04-16 16:59:07,26.2,51.0,,,,
3051,2026-04-16 16:59:12,26.2,52.0,,,,
3052,2026-04-16 16:59:17,26.2,52.0,,,,
3053,2026-04-16 16:59:22,26.2,52.0,,,,
3054,2026-04-16 16:59:27,26.2,52.0,,,,
3055,2026-04-16 16:59:32,26.3,52.0,,,,
3056,2026-04-16 16:59:37,26.2,52.0,,,,
3057,2026-04-16 16:59:42,26.2,52.0,,,,
3058,2026-04-16 16:59:47,26.2,52.0,,,,
3059,2026-04-16 16:59:52,26.2,52.0,,,,
3060,2026-04-16 16:59:57,26.2,52.0,,,,
3061,2026-04-16 17:00:02,26.2,52.0,,,,
3062,2026-04-16 17:00:07,26.2,52.0,,,,
3063,2026-04-16 17:00:12,26.2,52.0,,,,
3064,2026-04-16 17:00:17,26.2,52.0,,,,
3065,2026-04-16 17:00:22,26.3,52.0,,,,
3066,2026-04-16 17:00:27,26.3,52.0,,,,
3067,2026-04-16 17:00:32,26.3,52.0,,,,
3068,2026-04-16 17:00:37,26.3,52.0,,,,
3069,2026-04-16 17:00:42,26.3,52.0,,,,
3070,2026-04-16 17:00:47,26.3,52.0,,,,
3071,2026-04-16 17:00:52,26.2,52.0,,,,
3072,2026-04-16 17:00:57,26.3,52.0,,,,
3073,2026-04-16 17:01:02,26.7,52.0,,,,
3074,2026-04-16 17:01:07,26.7,52.0,,,,
3075,2026-04-16 17:01:12,26.7,51.0,,,,
3076,2026-04-16 17:01:17,26.7,51.0,,,,
3077,2026-04-16 17:01:22,26.7,51.0,,,,
3078,2026-04-16 17:01:27,26.7,51.0,,,,
3079,2026-04-16 17:01:32,26.7,52.0,,,,
3080,2026-04-16 17:01:37,26.7,52.0,,,,
3081,2026-04-16 17:01:42,26.7,52.0,,,,
3082,2026-04-16 17:01:47,26.7,52.0,,,,
3083,2026-04-16 17:01:52,26.7,52.0,,,,
3084,2026-04-16 17:01:57,26.7,52.0,,,,
3085,2026-04-16 17:02:02,26.7,52.0,,,,
3086,2026-04-16 17:02:07,26.7,52.0,,,,
3087,2026-04-16 17:02:12,26.7,52.0,,,,
3088,2026-04-16 17:02:17,26.7,52.0,,,,
3089,2026-04-16 17:02:22,26.7,52.0,,,,
3090,2026-04-16 17:02:27,26.7,52.0,,,,
3091,2026-04-16 17:02:32,26.7,52.0,,,,
3092,2026-04-16 17:02:37,26.7,52.0,,,,
3093,2026-04-16 17:02:42,26.7,52.0,,,,
3094,2026-04-16 17:02:47,26.7,52.0,,,,
3095,2026-04-16 17:02:52,26.7,52.0,,,,
3096,2026-04-16 17:02:57,26.7,52.0,,,,
3097,2026-04-16 17:03:02,26.7,52.0,,,,
3098,2026-04-16 17:03:07,26.7,52.0,,,,
3099,2026-04-16 17:03:12,26.7,52.0,,,,
3100,2026-04-16 17:03:17,26.7,52.0,,,,
3101,2026-04-16 17:03:22,26.7,52.0,,,,
3102,2026-04-16 17:03:27,26.7,52.0,,,,
3103,2026-04-16 17:03:32,26.7,52.0,,,,
3104,2026-04-16 17:03:37,26.7,52.0,,,,
3105,2026-04-16 17:03:42,26.7,52.0,,,,
3106,2026-04-16 17:03:47,26.7,52.0,,,,
3107,2026-04-16 17:03:52,26.7,52.0,,,,
3108,2026-04-16 17:03:57,26.7,52.0,,,,
3109,2026-04-16 17:04:02,26.7,52.0,,,,
3110,2026-04-16 17:04:07,26.7,52.0,,,,
3111,2026-04-16 17:04:12,26.7,52.0,,,,
3112,2026-04-16 17:04:17,26.7,52.0,,,,
3113,2026-04-16 17:04:22,26.7,52.0,,,,
3114,2026-04-16 17:04:27,26.7,52.0,,,,
3115,2026-04-16 17:04:32,26.7,52.0,,,,
3116,2026-04-16 17:04:37,26.7,52.0,,,,
3117,2026-04-16 17:04:42,26.7,52.0,,,,
3118,2026-04-16 17:04:47,26.7,52.0,,,,
3119,2026-04-16 17:04:52,26.7,52.0,,,,
3120,2026-04-16 17:04:57,26.7,52.0,,,,
3121,2026-04-16 17:05:02,26.7,52.0,,,,
3122,2026-04-16 17:05:07,26.7,52.0,,,,
3123,2026-04-16 17:05:12,26.7,52.0,,,,
3124,2026-04-16 17:05:17,26.7,52.0,,,,
3125,2026-04-16 17:05:22,26.7,52.0,,,,
3126,2026-04-16 17:05:27,26.7,52.0,,,,
3127,2026-04-16 17:05:32,26.7,52.0,,,,
3128,2026-04-16 17:05:37,26.7,52.0,,,,
3129,2026-04-16 17:05:42,26.7,52.0,,,,
3130,2026-04-16 17:05:47,26.7,52.0,,,,
3131,2026-04-16 17:05:52,26.7,52.0,,,,
3132,2026-04-16 17:05:57,26.7,52.0,,,,
3133,2026-04-16 17:06:02,26.7,52.0,,,,
3134,2026-04-16 17:06:07,26.7,52.0,,,,
3135,2026-04-16 17:06:12,26.7,52.0,,,,
3136,2026-04-16 17:06:17,26.7,52.0,,,,
3137,2026-04-16 17:06:22,26.7,52.0,,,,
3138,2026-04-16 17:06:27,26.7,52.0,,,,
3139,2026-04-16 17:06:32,26.7,52.0,,,,
3140,2026-04-16 17:06:37,26.7,52.0,,,,
3141,2026-04-16 17:06:42,26.7,52.0,,,,
3142,2026-04-16 17:06:47,26.7,52.0,,,,
3143,2026-04-16 17:06:52,26.7,52.0,,,,
3144,2026-04-16 17:06:57,26.7,52.0,,,,
3145,2026-04-16 17:07:02,26.7,52.0,,,,
3146,2026-04-16 17:07:07,26.7,52.0,,,,
3147,2026-04-16 17:07:12,26.7,52.0,,,,
3148,2026-04-16 17:07:17,26.7,52.0,,,,
3149,2026-04-16 17:07:22,26.7,52.0,,,,
3150,2026-04-16 17:07:27,26.7,52.0,,,,
3151,2026-04-16 17:07:32,26.7,52.0,,,,
3152,2026-04-16 17:07:37,26.7,52.0,,,,
3153,2026-04-16 17:07:42,26.7,52.0,,,,
3154,2026-04-16 17:07:47,26.7,52.0,,,,
3155,2026-04-16 17:07:52,26.7,52.0,,,,
3156,2026-04-16 17:07:57,26.7,52.0,,,,
3157,2026-04-16 17:08:02,26.7,52.0,,,,
3158,2026-04-16 17:08:07,26.7,52.0,,,,
3159,2026-04-16 17:08:12,26.7,52.0,,,,
3160,2026-04-16 17:08:17,26.7,52.0,,,,
3161,2026-04-16 17:08:22,26.6,52.0,,,,
3162,2026-04-16 17:08:27,26.3,52.0,,,,
3163,2026-04-16 17:08:32,26.3,52.0,,,,
3164,2026-04-16 17:08:37,26.3,52.0,,,,
3165,2026-04-16 17:08:42,26.3,52.0,,,,
3166,2026-04-16 17:08:47,26.3,52.0,,,,
3167,2026-04-16 17:08:52,26.3,52.0,,,,
3168,2026-04-16 17:08:57,26.3,52.0,,,,
3169,2026-04-16 17:09:02,26.3,52.0,,,,
3170,2026-04-16 17:09:07,26.3,52.0,,,,
3171,2026-04-16 17:09:12,26.2,52.0,,,,
3172,2026-04-16 17:09:17,26.2,52.0,,,,
3173,2026-04-16 17:09:22,26.3,52.0,,,,
3174,2026-04-16 17:09:27,26.2,52.0,,,,
3175,2026-04-16 17:09:32,26.2,51.0,,,,
3176,2026-04-16 17:09:37,26.2,51.0,,,,
3177,2026-04-16 17:09:42,26.2,51.0,,,,
3178,2026-04-16 17:09:47,26.2,51.0,,,,
3179,2026-04-16 17:09:52,26.2,51.0,,,,
3180,2026-04-16 17:09:57,26.2,51.0,,,,
3181,2026-04-16 17:10:02,26.2,51.0,,,,
3182,2026-04-16 17:10:07,26.2,51.0,,,,
3183,2026-04-16 17:10:12,26.2,51.0,,,,
3184,2026-04-16 17:10:17,26.2,51.0,,,,
3185,2026-04-16 17:10:22,26.2,51.0,,,,
3186,2026-04-16 17:10:27,26.2,51.0,,,,
3187,2026-04-16 17:10:32,26.2,51.0,,,,
3188,2026-04-16 17:10:37,26.2,51.0,,,,
3189,2026-04-16 17:10:42,26.2,51.0,,,,
3190,2026-04-16 17:10:47,26.2,51.0,,,,
3191,2026-04-16 17:10:52,26.2,51.0,,,,
3192,2026-04-16 17:10:57,26.2,51.0,,,,
3193,2026-04-16 17:11:02,26.2,51.0,,,,
3194,2026-04-16 17:11:07,26.2,51.0,,,,
3195,2026-04-16 17:11:12,26.2,51.0,,,,
3196,2026-04-16 17:11:17,26.2,51.0,,,,
3197,2026-04-16 17:11:22,26.2,51.0,,,,
3198,2026-04-16 17:11:27,26.2,52.0,,,,
3199,2026-04-16 17:11:32,26.2,52.0,,,,
3200,2026-04-16 17:11:37,26.2,52.0,,,,
3201,2026-04-16 17:11:42,26.2,52.0,,,,
3202,2026-04-16 17:11:47,26.2,52.0,,,,
3203,2026-04-16 17:11:52,26.2,52.0,,,,
3204,2026-04-16 17:11:57,26.2,52.0,,,,
3205,2026-04-16 17:12:02,26.2,52.0,,,,
3206,2026-04-16 17:12:07,26.2,53.0,,,,
3207,2026-04-16 17:12:12,26.2,53.0,,,,
3208,2026-04-16 17:12:17,26.2,53.0,,,,
3209,2026-04-16 17:12:22,26.2,53.0,,,,
3210,2026-04-16 17:12:27,26.2,54.0,,,,
3211,2026-04-16 17:12:32,26.2,54.0,,,,
3212,2026-04-16 17:12:37,26.2,54.0,,,,
3213,2026-04-16 17:12:42,26.2,54.0,,,,
3214,2026-04-16 17:12:47,26.2,54.0,,,,
3215,2026-04-16 17:12:52,26.2,54.0,,,,
3216,2026-04-16 17:12:57,26.2,55.0,,,,
3217,2026-04-16 17:13:02,26.2,55.0,,,,
3218,2026-04-16 17:13:07,26.2,55.0,,,,
3219,2026-04-16 17:13:12,26.2,55.0,,,,
3220,2026-04-16 17:13:17,26.2,55.0,,,,
3221,2026-04-16 17:13:22,26.2,56.0,,,,
3222,2026-04-16 17:13:27,26.2,56.0,,,,
3223,2026-04-16 17:13:32,26.2,56.0,,,,
3224,2026-04-16 17:13:37,26.2,56.0,,,,
3225,2026-04-16 17:13:42,26.2,56.0,,,,
3226,2026-04-16 17:13:47,26.2,57.0,,,,
3227,2026-04-16 17:13:52,26.3,57.0,,,,
3228,2026-04-16 17:13:57,26.3,57.0,,,,
3229,2026-04-16 17:14:02,26.7,57.0,,,,
3230,2026-04-16 17:14:07,26.7,58.0,,,,
3231,2026-04-16 17:14:12,26.7,58.0,,,,
3232,2026-04-16 17:14:17,26.7,58.0,,,,
3233,2026-04-16 17:14:22,26.7,58.0,,,,
3234,2026-04-16 17:14:27,26.7,58.0,,,,
3235,2026-04-16 17:14:32,26.7,59.0,,,,
3236,2026-04-16 17:14:37,26.7,59.0,,,,
3237,2026-04-16 17:14:42,26.7,59.0,,,,
3238,2026-04-16 17:14:47,26.7,60.0,,,,
3239,2026-04-16 17:14:52,26.7,60.0,,,,
3240,2026-04-16 17:14:57,26.7,60.0,,,,
3241,2026-04-16 17:15:02,26.7,61.0,,,,
3242,2026-04-16 17:15:07,26.7,61.0,,,,
3243,2026-04-16 17:15:12,26.7,61.0,,,,
3244,2026-04-16 17:15:17,26.7,61.0,,,,
3245,2026-04-16 17:15:22,26.7,62.0,,,,
3246,2026-04-16 17:15:27,26.7,62.0,,,,
3247,2026-04-16 17:15:32,26.7,62.0,,,,
3248,2026-04-16 17:15:37,26.7,62.0,,,,
3249,2026-04-16 17:15:42,26.7,63.0,,,,
3250,2026-04-16 17:15:47,26.7,63.0,,,,
3251,2026-04-16 17:15:52,26.7,63.0,,,,
3252,2026-04-16 17:15:57,26.7,63.0,,,,
3253,2026-04-16 17:16:02,26.7,63.0,,,,
3254,2026-04-16 17:16:07,26.7,64.0,,,,
3255,2026-04-16 17:16:12,26.7,64.0,,,,
3256,2026-04-16 17:16:17,26.7,64.0,,,,
3257,2026-04-16 17:16:22,26.7,64.0,,,,
3258,2026-04-16 17:16:27,26.7,64.0,,,,
3259,2026-04-16 17:16:32,26.7,64.0,,,,
3260,2026-04-16 17:16:37,27.1,64.0,,,,
3261,2026-04-16 17:16:42,27.1,65.0,,,,
3262,2026-04-16 17:16:47,27.1,65.0,,,,
3263,2026-04-16 17:16:52,27.1,65.0,,,,
3264,2026-04-16 17:16:57,27.1,65.0,,,,
3265,2026-04-16 17:17:02,27.1,65.0,,,,
3266,2026-04-16 17:17:07,27.1,66.0,,,,
3267,2026-04-16 17:17:12,27.1,66.0,,,,
3268,2026-04-16 17:17:17,27.1,66.0,,,,
3269,2026-04-16 17:17:22,27.1,66.0,,,,
3270,2026-04-16 17:17:27,27.1,66.0,,,,
3271,2026-04-16 17:17:32,27.1,66.0,,,,
3272,2026-04-16 17:17:37,27.1,67.0,,,,
3273,2026-04-16 17:17:42,27.1,67.0,,,,
3274,2026-04-16 17:17:47,27.1,67.0,,,,
3275,2026-04-16 17:17:52,27.1,68.0,,,,
3276,2026-04-16 17:17:58,27.1,68.0,,,,
3277,2026-04-16 17:18:02,27.1,68.0,,,,
3278,2026-04-16 17:18:08,27.1,68.0,,,,
3279,2026-04-16 17:18:12,27.1,68.0,,,,
3280,2026-04-16 17:18:17,27.2,68.0,,,,
3281,2026-04-16 17:18:22,27.2,68.0,,,,
3282,2026-04-16 17:18:27,27.2,68.0,,,,
3283,2026-04-16 17:18:32,27.1,68.0,,,,
3284,2026-04-16 17:18:37,27.2,69.0,,,,
3285,2026-04-16 17:18:42,27.2,69.0,,,,
3286,2026-04-16 17:18:47,27.1,69.0,,,,
3287,2026-04-16 17:18:52,27.2,69.0,,,,
3288,2026-04-16 17:18:57,27.2,69.0,,,,
3289,2026-04-16 17:19:02,27.2,69.0,,,,
3290,2026-04-16 17:19:07,27.1,69.0,,,,
3291,2026-04-16 17:19:12,27.1,69.0,,,,
3292,2026-04-16 17:19:17,27.1,69.0,,,,
3293,2026-04-16 17:19:22,27.2,69.0,,,,
3294,2026-04-16 17:19:27,27.2,69.0,,,,
3295,2026-04-16 17:19:32,27.2,69.0,,,,
3296,2026-04-16 17:19:37,27.5,69.0,,,,
3297,2026-04-16 17:19:42,27.6,69.0,,,,
3298,2026-04-16 17:19:47,27.6,69.0,,,,
3299,2026-04-16 17:19:52,27.6,69.0,,,,
3300,2026-04-16 17:19:57,27.6,69.0,,,,
3301,2026-04-16 17:20:02,27.6,69.0,,,,
3302,2026-04-16 17:20:07,27.6,69.0,,,,
3303,2026-04-16 17:20:12,27.6,70.0,,,,
3304,2026-04-16 17:20:17,27.6,70.0,,,,
3305,2026-04-16 17:20:22,27.6,69.0,,,,
3306,2026-04-16 17:20:27,27.6,69.0,,,,
3307,2026-04-16 17:20:32,27.6,69.0,,,,
3308,2026-04-16 17:20:37,27.6,69.0,,,,
3309,2026-04-16 17:20:42,27.6,69.0,,,,
3310,2026-04-16 17:20:47,27.6,70.0,,,,
3311,2026-04-16 17:20:52,27.6,70.0,,,,
3312,2026-04-16 17:20:57,27.6,70.0,,,,
3313,2026-04-16 17:21:02,27.6,70.0,,,,
3314,2026-04-16 17:21:07,27.6,70.0,,,,
3315,2026-04-16 17:21:12,27.6,70.0,,,,
3316,2026-04-16 17:21:17,27.6,70.0,,,,
3317,2026-04-16 17:21:22,27.6,70.0,,,,
3318,2026-04-16 17:21:27,27.6,70.0,,,,
3319,2026-04-16 17:21:32,27.9,70.0,,,,
3320,2026-04-16 17:21:37,28.0,69.0,,,,
3321,2026-04-16 17:21:42,28.0,69.0,,,,
3322,2026-04-16 17:21:47,28.0,69.0,,,,
3323,2026-04-16 17:21:52,28.0,69.0,,,,
3324,2026-04-16 17:21:57,28.0,69.0,,,,
3325,2026-04-16 17:22:02,28.0,69.0,,,,
3326,2026-04-16 17:22:07,28.0,69.0,,,,
3327,2026-04-16 17:22:12,28.0,69.0,,,,
3328,2026-04-16 17:22:17,28.0,69.0,,,,
3329,2026-04-16 17:22:22,28.0,69.0,,,,
3330,2026-04-16 17:22:27,28.0,69.0,,,,
3331,2026-04-16 17:22:32,28.0,69.0,,,,
3332,2026-04-16 17:22:37,28.0,69.0,,,,
3333,2026-04-16 17:22:42,28.0,69.0,,,,
3334,2026-04-16 17:22:47,28.0,69.0,,,,
3335,2026-04-16 17:22:52,28.0,69.0,,,,
3336,2026-04-16 17:22:57,28.0,69.0,,,,
3337,2026-04-16 17:23:02,28.0,69.0,,,,
3338,2026-04-16 17:23:07,28.0,69.0,,,,
3339,2026-04-16 17:23:12,28.0,70.0,,,,
3340,2026-04-16 17:23:17,28.0,70.0,,,,
3341,2026-04-16 17:23:22,28.0,69.0,,,,
3342,2026-04-16 17:23:27,28.0,69.0,,,,
3343,2026-04-16 17:23:32,28.0,69.0,,,,
3344,2026-04-16 17:23:37,28.0,69.0,,,,
3345,2026-04-16 17:23:42,28.0,69.0,,,,
3346,2026-04-16 17:23:47,28.0,69.0,,,,
3347,2026-04-16 17:23:52,28.0,69.0,,,,
3348,2026-04-16 17:23:57,28.0,69.0,,,,
3349,2026-04-16 17:24:02,28.0,69.0,,,,
3350,2026-04-16 17:24:07,28.0,69.0,,,,
3351,2026-04-16 17:24:12,28.0,69.0,,,,
3352,2026-04-16 17:24:17,28.0,69.0,,,,
3353,2026-04-16 17:24:22,28.0,69.0,,,,
3354,2026-04-16 17:24:27,28.0,69.0,,,,
3355,2026-04-16 17:24:32,28.0,69.0,,,,
3356,2026-04-16 17:24:37,28.0,68.0,,,,
3357,2026-04-16 17:24:42,28.0,68.0,,,,
3358,2026-04-16 17:24:47,28.0,68.0,,,,
3359,2026-04-16 17:24:52,28.0,68.0,,,,
3360,2026-04-16 17:24:57,28.0,68.0,,,,
3361,2026-04-16 17:25:02,28.0,68.0,,,,
3362,2026-04-16 17:25:07,28.0,68.0,,,,
3363,2026-04-16 17:25:12,28.0,68.0,,,,
3364,2026-04-16 17:25:17,28.0,68.0,,,,
3365,2026-04-16 17:25:22,28.0,68.0,,,,
3366,2026-04-16 17:25:27,27.8,69.0,,,,
3367,2026-04-16 17:25:32,27.6,69.0,,,,
3368,2026-04-16 17:25:37,27.6,69.0,,,,
3369,2026-04-16 17:25:42,27.6,69.0,,,,
3370,2026-04-16 17:25:47,27.6,68.0,,,,
3371,2026-04-16 17:25:52,27.6,68.0,,,,
3372,2026-04-16 17:25:57,27.6,68.0,,,,
3373,2026-04-16 17:26:02,27.6,68.0,,,,
3374,2026-04-16 17:26:07,27.6,68.0,,,,
3375,2026-04-16 17:26:12,27.6,68.0,,,,
3376,2026-04-16 17:26:17,27.6,67.0,,,,
3377,2026-04-16 17:26:22,27.6,67.0,,,,
3378,2026-04-16 17:26:27,27.6,67.0,,,,
3379,2026-04-16 17:26:32,27.6,67.0,,,,
3380,2026-04-16 17:26:37,27.6,67.0,,,,
3381,2026-04-16 17:26:42,27.6,67.0,,,,
3382,2026-04-16 17:26:47,27.6,67.0,,,,
3383,2026-04-16 17:26:52,27.6,66.0,,,,
3384,2026-04-16 17:26:57,27.6,66.0,,,,
3385,2026-04-16 17:27:02,27.6,66.0,,,,
3386,2026-04-16 17:27:07,27.6,66.0,,,,
3387,2026-04-16 17:27:12,27.6,66.0,,,,
3388,2026-04-16 17:27:17,27.6,65.0,,,,
3389,2026-04-16 17:27:22,27.5,65.0,,,,
3390,2026-04-16 17:27:27,27.2,65.0,,,,
3391,2026-04-16 17:27:32,27.1,65.0,,,,
3392,2026-04-16 17:27:37,27.1,65.0,,,,
3393,2026-04-16 17:27:42,27.1,65.0,,,,
3394,2026-04-16 17:27:47,27.1,65.0,,,,
3395,2026-04-16 17:27:52,27.1,64.0,,,,
3396,2026-04-16 17:27:57,27.1,64.0,,,,
3397,2026-04-16 17:28:02,27.1,64.0,,,,
3398,2026-04-16 17:28:07,27.1,64.0,,,,
3399,2026-04-16 17:28:12,27.1,64.0,,,,
3400,2026-04-16 17:28:17,27.1,64.0,,,,
3401,2026-04-16 17:28:22,27.1,64.0,,,,
3402,2026-04-16 17:28:27,27.1,64.0,,,,
3403,2026-04-16 17:28:32,27.1,64.0,,,,
3404,2026-04-16 17:28:37,27.1,64.0,,,,
3405,2026-04-16 17:28:42,27.1,64.0,,,,
3406,2026-04-16 17:28:47,27.1,64.0,,,,
3407,2026-04-16 17:28:52,27.1,64.0,,,,
3408,2026-04-16 17:28:57,27.1,64.0,,,,
3409,2026-04-16 17:29:02,27.1,64.0,,,,
3410,2026-04-16 17:29:07,26.8,63.0,,,,
3411,2026-04-16 17:29:12,26.7,63.0,,,,
3412,2026-04-16 17:29:17,26.7,63.0,,,,
3413,2026-04-16 17:29:22,26.7,63.0,,,,
3414,2026-04-16 17:29:27,26.7,63.0,,,,
3415,2026-04-16 17:29:32,26.7,63.0,,,,
3416,2026-04-16 17:29:37,26.7,63.0,,,,
3417,2026-04-16 17:29:42,26.7,63.0,,,,
3418,2026-04-16 17:29:47,26.7,63.0,,,,
3419,2026-04-16 17:29:52,26.7,63.0,,,,
3420,2026-04-16 17:29:57,26.7,63.0,,,,
3421,2026-04-16 17:30:02,26.7,63.0,,,,
3422,2026-04-16 17:30:07,26.7,63.0,,,,
3423,2026-04-16 17:30:12,26.7,63.0,,,,
3424,2026-04-16 17:30:17,26.7,62.0,,,,
3425,2026-04-16 17:30:22,26.7,62.0,,,,
3426,2026-04-16 17:30:27,26.7,62.0,,,,
3427,2026-04-16 17:30:32,26.7,62.0,,,,
3428,2026-04-16 17:30:37,26.7,62.0,,,,
3429,2026-04-16 17:30:42,26.7,62.0,,,,
3430,2026-04-16 17:30:47,26.7,62.0,,,,
3431,2026-04-16 17:30:52,26.7,62.0,,,,
3432,2026-04-16 17:30:57,26.7,62.0,,,,
3433,2026-04-16 17:31:02,26.7,62.0,,,,
3434,2026-04-16 17:31:07,26.7,62.0,,,,
3435,2026-04-16 17:31:12,26.7,62.0,,,,
3436,2026-04-16 17:31:17,26.7,62.0,,,,
3437,2026-04-16 17:31:22,26.7,62.0,,,,
3438,2026-04-16 17:31:27,26.7,62.0,,,,
3439,2026-04-16 17:31:32,26.7,61.0,,,,
3440,2026-04-16 17:31:37,26.7,61.0,,,,
3441,2026-04-16 17:31:42,26.7,61.0,,,,
3442,2026-04-16 17:31:47,26.7,61.0,,,,
3443,2026-04-16 17:31:52,26.7,61.0,,,,
3444,2026-04-16 17:31:57,26.7,61.0,,,,
3445,2026-04-16 17:32:02,26.7,61.0,,,,
3446,2026-04-16 17:32:07,26.7,61.0,,,,
3447,2026-04-16 17:32:12,26.7,61.0,,,,
3448,2026-04-16 17:32:17,26.7,60.0,,,,
3449,2026-04-16 17:32:22,26.7,60.0,,,,
3450,2026-04-16 17:32:27,26.7,60.0,,,,
3451,2026-04-16 17:32:32,26.7,60.0,,,,
3452,2026-04-16 17:32:37,26.7,60.0,,,,
3453,2026-04-16 17:32:42,26.6,60.0,,,,
3454,2026-04-16 17:32:47,26.3,60.0,,,,
3455,2026-04-16 17:32:52,26.3,60.0,,,,
3456,2026-04-16 17:32:57,26.3,60.0,,,,
3457,2026-04-16 17:33:02,26.3,60.0,,,,
3458,2026-04-16 17:33:07,26.2,60.0,,,,
3459,2026-04-16 17:33:12,26.3,60.0,,,,
3460,2026-04-16 17:33:17,26.2,60.0,,,,
3461,2026-04-16 17:33:22,26.3,60.0,,,,
3462,2026-04-16 17:33:27,26.3,60.0,,,,
3463,2026-04-16 17:33:32,26.3,59.0,,,,
